Word,Polar
卤莽,-1
怏然,-1
晶明,1
拍打,-1
无感觉的,-1
作弄,-1
魁伟,1
成诵,1
烂漫,1
奸诈的,-1
劼,1
卓,1
稳固,1
饶舌,-1
齐备,1
有责任心,1
婊子,-1
沉着,1
乐天,1
传灯,1
违纪,-1
匆忙地走,-1
整,1
芳容,1
成问题的,-1
王八羔子,-1
不顺当,-1
名特优新,1
孤立的,-1
算了,-1
溜光,1
诚心敬意,1
铁,1
造谣中伤的,-1
有见地,1
颂赞,1
飞动,1
恩泽,1
废然,-1
钻后门,-1
未经训练的,-1
使讨厌,-1
无子可动,-1
颤巍巍,-1
圣人,1
烟景,1
妥,1
愚不可及,-1
谋私,-1
遐迩著闻,1
差别,-1
天昏地暗,-1
被刺痛,-1
彩门,1
丑闻,-1
冗员,-1
叫喊声,-1
顾虑周到,1
全能,1
甘你屁事,-1
未受过教育,-1
幽静,1
防止,1
舒意,1
神速,1
妥贴,1
无比,1
公开的,1
带塞,-1
骄躁,-1
有思想性,1
自觉,1
皮脸,-1
不会弄错,1
烦人的,-1
悍妇,-1
障碍船具,-1
多馀物,-1
瑞气,1
裹胁,-1
善说服,1
等因奉此,-1
冤苦,-1
飞驰,1
趋奉,-1
根本就,-1
缺席的,-1
经意,1
毒草,-1
趣味相同,1
假造,-1
静僻,-1
没好气,-1
粗拙,-1
使不足,-1
心旷神怡,1
揭不开锅,-1
走着瞧,-1
弄碎,-1
大显神通,1
金刚努目,-1
的确,1
新奇的,1
留面子,1
死爱滋,-1
没把握,-1
打家劫舍,-1
惨祸,-1
没屁眼,-1
捕捉器,-1
声名狼藉的,-1
不可爱的,-1
晃晃悠悠,-1
一叶知秋,1
拥塞,-1
真情实意,1
热切於,1
动人心魄,1
快慰,1
过敏的,-1
狎,-1
确实的,1
卑鄙,-1
奋不顾身,1
粗拉,-1
哄骗做,-1
花搭着,-1
不分皂白,-1
没得,-1
刚气,1
不务正业,-1
义气,1
平安无事,1
作贼,-1
享用,1
污迹,-1
驰思,1
装窃听器,-1
聘任,1
轰击,-1
逃跑,-1
大烂人,-1
他妈妈,-1
劝告,-1
筋疲力尽,-1
权势,-1
愎,-1
打入地狱的,-1
发毛,-1
高超,1
时新,1
干谯,-1
从重,-1
甘味,1
放火,-1
践约,1
突出,1
有诡计,-1
滋养,1
不在意的,-1
讨厌鬼,-1
不平均,-1
排揎,-1
熟手,1
变酸,-1
追逐,-1
荆棘载途,-1
气鼓鼓,-1
缺德,-1
无效果,-1
实用性,1
降低..的地位,-1
出圈儿,-1
安乐,1
沈沈不乐,-1
嫌忌,-1
虚诈,-1
简便易行,1
交迫,-1
清流,1
反社会,-1
费劲,-1
高歌猛进,1
效忠,1
豁然开朗,1
长生,1
彬,1
有特色,1
忠诚的,1
美味可口,1
功绩,1
负面,-1
别具匠心,1
荒谬的,-1
治疗,1
气哼哼,-1
含胡,-1
宽广,1
感激,1
局限,-1
搞性,-1
诡秘,-1
满口,1
温软,1
任纵,-1
才学兼优,1
照准,1
逞性,-1
行为不礼貌,-1
失盲,-1
心胆俱裂,-1
残败,-1
有碍观瞻,-1
泥古,-1
动容,1
医治,1
宏图,1
诉苦,-1
打着哈欠说,-1
痴狂,1
功利论者,-1
中伤性,-1
无把握,-1
启发,1
贪婪的,-1
现世的,-1
恐怖主义,-1
死色呸,-1
工致,1
戕贼,-1
起意,-1
垂头,-1
端平,1
感动,1
毫无用处,-1
平板,1
饶有兴致,1
心眼坏,-1
集注,1
培养,1
冒牌货,-1
打耳光,-1
有钱的,1
独吞,-1
怒视,-1
破产者,-1
毕力,1
器宇不凡,1
敌巢,-1
逼命,-1
长法,1
气愤填膺,-1
夹带,-1
精妙,1
清明,1
烧伤,-1
枭,1
慌恐,-1
过得去的,-1
行善,1
莹莹,1
羡余,-1
作梗,-1
友,1
护理,1
惇,1
走投无路,-1
疏懒,-1
天衣无缝,1
错觉,-1
皞,1
怪胎,-1
分晓,1
不必要,-1
使失效,-1
蒙胧,-1
怪力乱神,-1
明眸,1
含糊其词,-1
海底捞针,-1
大变革,-1
惶急,-1
有乐趣的,1
靠北,-1
不忠实,-1
噪声小的,1
不识字,-1
满意的,1
隐晦,-1
不努力,-1
爱悦,1
嬉戏,1
多谋善断,1
争斗者,-1
被压坏,-1
惶然不安,-1
钳制,-1
忠烈,1
打扮,1
镌刻,1
亮红灯,-1
鬼叫,-1
拉近乎,-1
减弱,-1
愣是,1
狷介,1
无意义的事,-1
兴旺,1
大才,1
证明..是虚假,-1
惊呆,-1
有特权,-1
通透,1
团年,1
未加,-1
明丽,1
怅恨,-1
相提并论,-1
透亮,1
精巧,1
山摇地动,1
不兴,-1
操你,-1
关我辟事,-1
荒废的,-1
有才气,1
进犯,-1
肚烂,-1
旷远,1
顒,1
长空,1
驳议,-1
编撰,1
炯炯有神,1
勒索,-1
巍峨,1
毒品,-1
情趣,1
疯狂的,-1
均匀,1
监狱,-1
机警,1
善罢干休,-1
圈拢,-1
严重事故,-1
凄惨的,-1
畸型,-1
堙,-1
暮气,-1
贝哥哥,-1
蔑称,-1
纠缠,-1
迂回的,-1
呆板,-1
诬蔑,-1
迅捷,1
死心塌地,-1
最优秀,1
四处觅食,-1
不合宜的,-1
相差的,-1
不肖,-1
堆砌,-1
藏奸,-1
不是味儿,-1
不可逾越,-1
清趣,1
枉然,-1
血腥的,-1
过度的疲劳,-1
互助的,1
破坏我的心情,-1
有魅力的,1
红豆,1
冲口,-1
盼念,1
绝顶,1
不屑於,-1
妇孺皆知,1
无庸置疑,1
法盲,-1
世情冷暖,-1
孤单,-1
武装,-1
群威群胆,1
遮蔽,-1
神采奕奕,1
星星点点,-1
满心欢喜,1
没救了,-1
呕气,-1
违反教规,-1
光耀,1
残损,-1
干瞧,-1
快畅,1
疲乏,-1
荒唐无稽,-1
旷世,1
荒废,-1
奋进,1
难耐的,-1
影影绰绰,-1
点头,1
刺激,-1
绑匪,-1
福音,1
未老先衰,-1
浅尝,-1
夸张的手法,-1
应声虫,-1
土崩瓦解,-1
精光,1
前嫌,-1
披肝沥胆,1
流浪汉,-1
补养,1
吼叫,-1
小孩没屁眼,-1
变软弱,-1
铁军,1
骇怪,-1
精义,1
叱呵,-1
不韪,-1
洞天,1
兴叹,-1
屏气凝神,1
大计,1
使遭受海难,-1
可取的,1
调和的,1
回春,1
殖民,-1
干燥,-1
喷溅出来的东西,-1
混淆黑白,-1
腐烂,-1
符合的,1
多快好省,1
以喧闹声扰,-1
阴沈的,-1
扶摇,1
越礼,-1
诱导,1
韶,1
油光水滑,1
好屌,-1
醇酒,1
软语,1
使处於不利地位,-1
负有义务,1
已过盛年的,-1
欢愉,1
豺狼,-1
破罐破摔,-1
人道,1
厚重,1
熬煎,-1
遒劲,1
严重的,-1
搞妇运,-1
小捣蛋,-1
仔仔细细,1
可钦佩的,1
囫囵吞枣,-1
慎重,1
彻悟,1
手勤,1
板板六十四,-1
捏弄,-1
能手,1
困苦,-1
骇,-1
费用浩大,-1
发出刺耳的声音,-1
封建,-1
权宜之计,-1
经得起检验,1
埋伏,-1
亭亭玉立,1
翻脸,-1
险厄,-1
洪水,-1
屁啦,-1
吉期,1
山南海北,-1
咯咯声,-1
有雅量的,1
误入,-1
大作,1
怵场,-1
德性,-1
属望,1
正而不谲,1
挑拨是非,-1
全面,1
瞎了狗眼,-1
浑然一体,1
美的音乐,1
学进去,1
背谬,-1
神经病的,-1
吝啬鬼,-1
当头棒喝,-1
遍寻,-1
在那边混,-1
得到,1
兢兢业业,1
怡乐,1
不近人情,-1
锐不可当,1
无能力者,-1
道貌岸然,-1
稀有,1
有福气,1
做错,-1
泡蘑菇,-1
希冀,1
逃走的,-1
优秀的,1
躁狂,-1
叹羡,1
令人失望,-1
热闹,1
天赐,1
纰缪,-1
寒冷刺骨的,-1
美秀,1
用于,1
溃疡,-1
渴念,1
精进,1
侵扰,-1
切合,1
死老百姓,-1
使厌恶,-1
怀疑,-1
足月,1
逗,1
弥漫,-1
下贱,-1
祸不单行,-1
千金,1
不健全的,-1
亲切友好,1
刚强,1
稳扎稳打,1
兔死狗烹,-1
晶亮,1
鬼鬼祟祟做事,-1
躲避,-1
清切,1
害人精,-1
背井,-1
于事无补,-1
持重,1
恒心,1
愣怔怔,-1
不平衡的,-1
藩篱,-1
甜适,1
朴拙,1
惭惶,-1
下品,-1
油光锃亮,1
鲜艳,1
使紊乱,-1
翘楚,1
超自然的,-1
废止,-1
猛烈,-1
兵乱,-1
鼎鼎大名,1
挺实,1
乱哄哄,-1
适体,1
冒昧,-1
招致,-1
忌讳,-1
短路,-1
存续,1
决定性的,1
获得,1
抽搐,-1
伦理,1
打骂,-1
稳帖,1
发达,1
清除,1
头晕的,-1
硬手,1
退却,-1
地道,1
悲剧,-1
攀诬,-1
有才气的,1
诗才,1
躲藏者,-1
娇痴,-1
救济,1
不合适,-1
谗言,-1
偷摸,-1
仗恃,-1
怪异的东西,-1
并茂,1
不知不觉的,-1
有始有终,1
宽容,1
通天,1
绝望的,-1
雄赳赳,1
紧要,1
六神无主,-1
打问号,-1
缺乏的,-1
不朽,1
匪首,-1
彷,-1
明人,1
会传播的,-1
零零碎碎,-1
狠毒,-1
违抗命令的,-1
赤地千里,-1
冗笔,-1
一肚子坏水,-1
富丽的,1
富强,1
渐渐破坏,-1
逼使,-1
豁达,1
祝贺的,1
短气,-1
憾恨,-1
失信,-1
莽莽撞撞,-1
固定,1
称心,1
缔造者,1
积极性,1
老成练达,1
使泛滥,-1
洋洋大观,1
不顾後果的,-1
信而有征,1
仪容,1
暴力,-1
暮色苍茫,-1
撕破,-1
犯怵,-1
道歉,-1
违命,-1
昏庸,-1
百依百顺,1
干脆,1
沉稳,1
从征,1
不纯,-1
拖泥带水,-1
揄扬,1
崎,-1
附庸,-1
清规戒律,-1
笑死罗,1
罢市,-1
体谅的,1
卖国,-1
捐赠,1
没有礼貌,-1
轩然,1
有意思,1
畸形的人,-1
失利,-1
婉媚,1
快乐主义者,1
图,-1
教正,1
行为不端,-1
矫情,-1
驯善,1
失却,-1
永世,1
孤儿,-1
愁怀,-1
全面的,1
不择,-1
铜臭,-1
鸡歪,-1
大团圆,1
口快,1
无害处,1
心情浮动,-1
水泄不通,-1
铭记,1
春风,1
叫好,1
被驱逐,-1
神算,1
坐监狱,-1
使激动,-1
扣人心弦,1
变弱,-1
明抢,-1
臭烘烘,-1
短暂,-1
做鬼,-1
甜甜蜜蜜,1
完整的,1
起色,1
邪财,-1
荒淫,-1
托辞,-1
搜括,-1
众叛亲离,-1
朋党,-1
晶莹剔透,1
偏颇,-1
家传,1
含恨,-1
笃情,1
潜藏,-1
责难,-1
使失去能力,-1
使作呕,-1
峥嵘,1
可怖,-1
打搅,-1
可嘉,1
阗,1
烦厌,-1
了当,1
适口,1
实惠,1
短促频繁,-1
差误,-1
笑话,-1
朽木,-1
招笑儿,1
难以捉摸,-1
恐慌,-1
使大伤元气,-1
全知全能,1
不像话,-1
压榨,-1
欠打,-1
冤气,-1
春风满面,1
喷香,1
责斥,-1
切实,1
和气,1
乐子,1
有雅量,1
丑陋,-1
慎虑,1
抽风,-1
反对改革的,-1
噩耗,-1
猖,-1
情结,-1
悒闷,-1
老弱病残,-1
将交保释放,-1
恶念,-1
巨匠,1
实属不易,-1
扎实,1
一笑置之,1
阻绝,-1
怅然若失,-1
俘获,1
做坏事,-1
耗竭,-1
聪颖的,1
斥责,-1
丰碑,1
使烦恼,-1
平世,1
大手大脚,-1
不安全,-1
野心,-1
怪异的,-1
坚韧的,1
毫不犹豫,1
苟合,-1
苦心孤诣,1
时机适宜,1
喧闹声,-1
惺惺,1
作乐,-1
心如止水,1
顶级,1
劣绅,-1
应承,1
残缺,-1
震天动地,1
锐意,1
疾言厉色,-1
高风峻节,1
受大众欢迎,1
缺乏感情的,-1
呜咽地说,-1
原子尘,-1
使不能,-1
无语问苍天,-1
罪孽深重的,-1
穷人,-1
亲人,1
隆重,1
受累,-1
亦然,1
芬芳,1
迟疑不决,-1
溢美,1
误用,-1
有保留地,1
英俊的,1
咋舌,-1
柔顺,1
实效,1
狠劲,-1
熊腰虎背,1
蛊惑,-1
定当,1
胆小的人,-1
尖端,1
以邻为壑,-1
一波三折,-1
隐僻,-1
生机,1
期望,1
特大的,1
缜,1
皱巴,-1
柔,1
非常合适,1
停顿,-1
顽皮的,-1
究其实,1
鲜豔,1
有知觉,1
等着瞧,-1
迷信的,-1
食言而肥,-1
火坑,-1
哎呀,-1
轸,-1
毁掉,-1
说嘴,-1
烂到极点,-1
火冒三丈,-1
多智,1
漏出,-1
清新,1
光辉的,1
悲触,-1
嫩黄,1
花团锦簇,1
秀拔,1
忘恩负义的,-1
阎王,-1
粗浅,-1
强迫..服务,-1
隐秘的,-1
秀气,1
近视的,-1
焦痕,-1
伤感情,-1
波折,-1
损污,-1
临时地,-1
置若罔闻,-1
发生矛盾,-1
心甘,1
灰头土脸,-1
抗拒,-1
史诗般,1
赧然,-1
笑里藏刀,-1
泰然,1
压制性,-1
滥竽充数,-1
礼让,1
无意识,-1
骋目,1
攻击,-1
外伤用的,-1
和解,1
真是烂,-1
笔触,1
磨损的,-1
见效,1
雌伏,-1
值得注意,1
恒性,1
使苦恼,-1
急走,-1
离题万里,-1
天资,1
欠缺的,-1
漏损,-1
哄然,-1
精研,1
平允,1
护养,1
没觉察到的,-1
体察,1
邪祟,-1
惦,-1
鼠胆,-1
不清楚的,-1
渗漏,-1
倔,-1
害怕的,-1
蹒跚地走,-1
奖牌,1
呵护,1
外强中干,-1
悲观失望,-1
使醉心,1
使潜入,-1
愧疚,-1
微小,-1
毵毵,-1
有道德的,1
沉冤,-1
不起,-1
昏昧,-1
摆脱,-1
信赖,1
恶语,-1
讆,-1
获得胜利,1
留意的,1
使恶化,-1
使人不愉快,-1
魂飞天外,-1
斗胆,1
毒蛇,-1
战战兢兢,-1
刺伤,-1
淋漓,1
伶俐,1
贤淑,1
蚕食鲸吞,-1
洋房,1
抢夺,-1
彭湃,1
不偏不倚地,1
恶臭,-1
平顺,1
灌输,-1
剥落,-1
皱,-1
名著,1
变得较好,1
飞灾,-1
祟,-1
不合格,-1
两面光,-1
见访,1
曾经沧海,1
可怕的事物,-1
傲慢无礼的行为,-1
鬼子,-1
强迫徵兵,-1
你去死,-1
感到灼痛,-1
巩固,1
搞援交,-1
使折断,-1
贫瘠,-1
不谋私利,1
豁,1
甘霖,1
陨灭,-1
喜滋滋,1
奇妙的,1
毛病,-1
不讲信用,-1
依允,1
特权,-1
轻信,-1
最重要,1
漏子,-1
使悲伤,-1
欺诈者,-1
红星,1
懿,1
偏差,-1
景胜,1
入侵,-1
使感觉不满,-1
光明磊落,1
期,1
毅然决然,1
下,-1
像样,1
干干净净,1
倒灶,-1
不可预测的,-1
触类旁通,1
自重,1
匡正,1
欣赏,1
千真万确,1
勃然,1
死的,-1
强健,1
专长,1
丰实,1
一定,1
耸人,-1
怫,-1
把..烤焦,-1
偷人,-1
支绌,-1
丽日,1
缺憾,-1
起作用,1
满溢,1
坐地虎,-1
板板正正,1
德泽,1
愁容,-1
苟活,-1
灭绝的,-1
殷忧,-1
不重要的,-1
懂门儿,1
寒冷刺骨,-1
寞,-1
过度,-1
潜,-1
二流子,-1
倾巢,-1
蹊径,1
高峻,1
不寻常,-1
吃苦耐劳,1
极度悲哀,-1
云谲波诡,-1
被干走,-1
挑毛病,-1
死狗,-1
被利用,-1
宝贝,1
大师,1
先公后私,1
全无,-1
大放厥词,-1
心胸狭窄,-1
损毁,-1
名不虚传,1
好使,1
想方设法,-1
大量杀戮,-1
口角春风,1
苦果,-1
适销,1
严密,1
作犯规动作,-1
发炎,-1
浑俗和光,1
旁敲侧击,-1
手段,-1
祷念,1
舒舒服服,1
有心,1
使沾上泥污,-1
传染性的,-1
帮补,1
粗俗鲁莽,-1
赫,1
年老体弱,-1
隐形,-1
板滞,-1
值得羡慕,1
史册,1
膈应,-1
病根,-1
变平静,1
没有学问,-1
目光如炬,1
被驱逐的人,-1
不雅致,-1
清冷,-1
无策,-1
失去感觉,-1
不宜居住,-1
权谋,-1
先行,1
惭愧的,-1
混吃等死,-1
尔雅,1
佳期,1
白金,1
顾及,1
搀假,-1
坍台,-1
的证,1
节约的,1
猛地落下,-1
禀赋,1
拓荒,1
误期,-1
才貌,1
绑票,-1
地地道道,1
干你,-1
臭名远扬,-1
臭骂,-1
伪君子,-1
猫腻,-1
丧失亲人,-1
致敬,1
有趣的,1
衰弱的,-1
拍击..使之前进,-1
朝气,1
健捷,1
妄自尊大,-1
脉脉含情,1
塞拎娘,-1
峭拔,1
新潮,1
伪,-1
率然,-1
双赢,1
讨厌,-1
浑厚,1
艳羡,1
嫌疑犯,-1
秀逗,-1
堵,-1
白烂,-1
不两立,-1
沉郁,-1
一文如命,-1
无恶意的,1
尖,1
诱惑力,-1
无拘束,1
经典,1
吹牛,-1
碌碌,-1
接受,1
潜行於,-1
非婚生,-1
平白,-1
失算,-1
懵懂,-1
失调的,-1
清绮,1
明洁,1
有决心,1
素养,1
体力不支,-1
向..开枪,-1
佳美,1
初衷,1
不是人,-1
小看,-1
苍白无力,-1
莽莽,1
遭受,-1
用拳猛击,-1
年久失修,-1
出现,1
贴题,1
瞻仰,1
犹疑,-1
高价位,-1
发出砰然声,-1
抓瞎,-1
破坏的,-1
贫瘠的,-1
怀恶意的,-1
拔举,1
怨气,-1
嘲弄的话,-1
酷吏,-1
朴实无华,1
操你个鬼,-1
经济,1
实说,1
非生产性,-1
使枯萎,-1
发疯,-1
人和,1
筹拍,1
忿忿然,-1
无孔不入,-1
友人,1
使痉挛,-1
贤慧,1
壮健,1
合群,1
发泄,-1
有确实根据,1
不妙,-1
井然,1
不知羞耻,-1
快滚,-1
磋切,1
森然,1
毒刑,-1
守时,1
无效的,-1
文雅,1
没事,-1
渣滓,-1
皓月当空,1
敌寇,-1
清扬,1
周全,1
抽筋,-1
嬉戏的,1
重演,-1
不精密的,-1
醊,1
失宠,-1
够格,1
赞同,1
明静,1
无家可归的,-1
不幸的人,-1
过细,1
恋恋,1
茫,-1
迷人的,1
人寿年丰,1
无所用心,-1
才气,1
批驳,-1
文绉绉,1
亡羊补牢,-1
撤销,-1
具有吸引力,1
说蠢话,-1
令人钦佩,1
咒诅,-1
时弊,-1
红榜,1
供娱乐用,1
忧心忡忡,-1
仇杀,-1
最上的,1
精选,1
精干,1
通宵达旦,1
觖望,-1
使命,1
干巴,-1
不实,-1
遇刺,-1
非难的理由,-1
囊空如洗,-1
打气,1
谠,1
急不可待,-1
深远,1
愉快的,1
武断,-1
有力,1
冗赘,-1
气头上,-1
唯命是从,1
力争,1
奋力,1
哩哩罗罗,-1
养活,1
逆,-1
邪气,-1
重击声,-1
成零,-1
扯白,-1
劣根,-1
形影不离的朋友,1
骗人的,-1
复苏,1
迂气,-1
才调,1
使发怒,-1
跌跤,-1
端重,1
亮锃锃,1
平静,1
生涩,-1
欺硬怕软,1
悻然,-1
悖晦,-1
勾魂,1
援助,1
不起眼儿,-1
自以为了不起,-1
肠肥脑满,-1
伪造品,-1
失去..的,-1
交谊,1
妙,1
给脸,1
纤秀,1
大小姐脾气,-1
胜算,1
未完全发展的,-1
次级,-1
交情,1
允诺,1
有始无终,-1
关我什麽事,-1
不活泼的,-1
大便,-1
惊栗,-1
亏负,-1
奖劝,1
梦寐以求,1
难上加难,-1
贼,-1
升格,1
挑唆,-1
别具一格,1
冷汗,-1
粉红,1
和善,1
愀然,-1
胡干,-1
潜心於,1
嘈杂,-1
不才,-1
承应,1
荒,-1
偷摸行走的人,-1
似,-1
穷凶,-1
细针密缕,1
洋洋,1
暗杀者,-1
空转,-1
盛大,1
拱手,1
嫌怨,-1
令人信服,1
变得微弱,-1
婆娑,1
妙诀,1
戛戛,1
精华,1
低价位,1
似曾相识,1
擢发难数,-1
谛视,1
疹子,-1
娴静,1
不快,-1
心慈,1
殊荣,1
乞得,-1
凉快的,1
优选,1
为..哀痛,-1
喜闻乐见,1
满怀敬畏,1
岿巍,1
四面楚歌,-1
分裂,-1
负有,1
冤结,-1
谛听,1
违误,-1
惯犯,-1
无价值,-1
苦不唧,-1
懒怠,-1
繁荣,1
大爷,-1
自傲,-1
赧颜,-1
寡淡,-1
欠扁,-1
私弊,-1
不相上下,-1
亮堂堂,1
编订,1
眼花的,-1
不愧,1
不足道,-1
咆哮,-1
惶,-1
鲲鹏,1
幽雅,1
饶有风趣,1
攫取,-1
战胜,1
惠风,1
抖,1
反动主义者,-1
变质,-1
自诩为,-1
可厌恶,-1
信守,1
感到後悔,-1
恼人,-1
如获至宝,1
长缨,1
好情,1
冥顽不灵,-1
背咽,-1
低劣,-1
荣光,1
名刹,1
不识字的,-1
烟雾弥漫,-1
端端正正,1
不能决定,-1
开门见山,1
酹,1
小心翼翼,1
没有目标,-1
无目的的,-1
贪求,-1
塞八,-1
专心致志,1
朝气蓬勃,1
能动,1
把..强加於,-1
别材,1
死不认帐,-1
失眠的,-1
平铺直序,-1
得分,1
不平常,-1
第一线,1
傻里瓜唧,-1
奉还,1
挑肥拣瘦,-1
稳健的,1
判刑,-1
晴碧,1
作乱,-1
保残守缺,-1
适应的,1
多此一举,-1
温驯,1
洞彻,1
匀称,1
感言,1
乱,-1
赏识到,1
不能解决问题的,-1
异彩,1
半信半疑,-1
表里一致,1
赶快消失,-1
罪咎,-1
倒爷,-1
对..不忠,-1
磨烦,-1
爱国的,1
讨喜,1
淫风,-1
冰心,1
古怪,-1
震惊,-1
守时间,1
鼻祖,1
未经检查的,-1
使中断,-1
瘫软,-1
憎恨,-1
死里逃生,-1
伪人之心,-1
烧焦,-1
艰苦卓绝,-1
野兽,-1
称快,1
恟,-1
持续的叫喊,-1
他妈的,-1
死心眼,-1
依违,-1
得体,1
灿亮,1
绷紧的,-1
失恋,-1
未开化的,-1
仁德,1
从始至终,1
大量,1
迷离,-1
喜事,1
说打就打,-1
哀诉,-1
被议论的,-1
支使,-1
跨越,1
卑贱,-1
无稽谰言,-1
承头,1
出蓝,1
高歌,1
推荐,1
炎凉,-1
转蓬,-1
流连,1
善事,1
雷厉风行,1
反话,-1
日新月异,1
殉难,1
党棍,-1
斜体,-1
如死一般,-1
看轻,-1
肩负,1
弹冠相庆,1
谈恋爱,1
旌麾,1
做坏,-1
炸药,-1
元凶,-1
亲临,1
惊扰,-1
败将,-1
蕃茂,1
珍奇,1
随宜,1
坏运气,-1
容光焕发的,1
无所不可,1
无愧,1
叫吠,-1
俅,1
互惠,1
逆产,-1
失宜,-1
芳香,1
酷热,-1
未完成体,-1
忍受,-1
清芬,1
忏,-1
想不到,-1
噘嘴,-1
自信地,1
再犯,-1
虚怀若谷,1
驯良,1
使模糊,-1
基础性,1
愚懦,-1
增剧,-1
缺乏教养,-1
好多,1
明情,1
割断,-1
气馁的,-1
钦,1
次等,-1
超凡,1
神韵,1
气息奄奄,-1
急眼,-1
使敌对,-1
娇婉,1
免除,1
传奇性,1
松松垮垮,-1
病害,-1
不实在的,-1
走散,-1
恶兆,-1
靠幺,-1
使倒塌,-1
气咻咻,-1
凌辱,-1
放黜,-1
熟悉的,1
临死,-1
命脉,1
贺礼,1
面色蜡黄,-1
梦境,1
代表,1
易控制,1
变成废墟,-1
讥刺,-1
雄峻,1
猛然,-1
出神入化,1
善战,1
赴宴,1
高兴的,1
粉嫩,1
璧赵,1
懑,-1
一干二净,1
不予,-1
清涟,1
诮,-1
神,1
亮,1
效法,1
铁杵磨成针,1
佳肴,1
理会,1
慈怜,1
一拳,-1
暗昧,-1
一个心眼儿,1
难捉摸的,-1
雄文,1
名,1
盛意,1
明亮照耀,1
敢骗我,-1
康阜,1
完全,1
奸雄,-1
不充足的,-1
均等,1
拓展,1
从中作梗,-1
承诺,1
把你打死,-1
翻天,-1
雅爱,1
父兄,1
被浮渣覆盖,-1
从一而终,1
操持,1
爱国,1
反覆无常的,-1
吃力,-1
惆怅,-1
慈悲心,1
极小,-1
敷衍塞责,-1
假模假式,-1
靠不住,-1
推广,1
不妥,-1
令人讨厌的事物,-1
苗条,1
邪念,-1
厚望,1
简,1
呆痴,-1
打心眼里,1
织补,1
受过良好训练,1
令人不愉快,-1
忧,-1
愚公移山,1
易瞒,-1
劣马,-1
恶劣的,-1
思,1
婉丽,1
孑,-1
气冲霄汉,1
去去去,-1
诘屈聱牙,-1
良心,1
沈下脸,-1
谴,-1
负隅,-1
难捕捉之物,-1
馀,-1
摇摇晃晃,-1
馁,-1
密告,-1
得道,1
富於机智的,1
使人愉快,1
犟,-1
低於他人者,-1
倒楣的,-1
发扬,1
邋遢,-1
徒劳无功,-1
利齿,1
诚朴,1
金婚,1
酣睡,1
臃肿,-1
主力军,1
修养,1
忉,-1
说一不二,1
不合时宜的,-1
捏造,-1
劝学,1
使透不过气来,-1
洞然,1
剿袭,-1
贪小,-1
永存,1
不亢不卑,1
突进,1
不洁净,-1
鲁钝,-1
佩服,1
成趣,1
零乱,-1
美滋滋,1
辜负,-1
风凉,-1
抢眼,1
健步,1
相信,1
无可厚非,1
流利,1
令人高兴的,1
惨无人道,-1
支解,-1
精确度,1
带有敌意,-1
溅出,-1
落入,-1
银根紧,-1
求全,-1
未受制止的,-1
死猫,-1
深透,1
昶,1
捞本,-1
健全,1
乱想,-1
令人羡慕,1
信仰,1
斜歪,-1
冒..的危险,-1
适度,1
冲杀,1
企及,1
与世隔绝,-1
诗宗,1
惊天动地,-1
练达,1
欢天喜地,1
美,1
用不着,-1
奖誉,1
光棍,-1
走开,-1
独创性,1
海洛因,-1
拆桥,-1
下等,-1
不孝,-1
奢华,-1
恶疾,-1
痼疾,-1
讨厌的,-1
尽心竭力,1
建设性的,1
少不了,1
吵起来,-1
玄而又玄,1
耍我,-1
恋爱,1
追踪,-1
简易,1
悲愤,-1
效率很差,-1
诗仙,1
迷路者,-1
翻倒,-1
咬伤,-1
私心,-1
严谨,1
阐扬,1
不分青红皂白,-1
飞扬跋扈,-1
丧失亲人的,-1
有缺点的,-1
过份,-1
普天同庆,1
自诩,-1
砰地放下,-1
鬼玩意,-1
脾气暴躁,-1
一锅粥,-1
威容,1
吉日,1
迷迷蒙蒙,-1
哀叹,-1
豪气,1
互通,1
璀璨,1
拖着,-1
人给家足,1
传颂,1
消瘦,-1
从师,1
猛拉,-1
旧病,-1
赤胆,1
叫屈,-1
正规,1
贤人,1
发横,-1
忠心耿耿,1
带衰,-1
宠爱的,1
前仆后继,1
数不着,-1
纪念币,1
苛政,-1
秉公,1
没心眼儿,-1
助益,1
谦虚谨慎,1
出卖身体,-1
使咬字不清晰,-1
古板,-1
壮丽,1
咏赞,1
务实,1
混事,-1
不齿,-1
作兴,1
举一反三,1
惛,-1
渴慕,1
迅速,1
失业人数,-1
创伤,-1
咬住,-1
不庄重,-1
良心被狗吃,-1
二乎,-1
不易弯曲,-1
侏儒,-1
心平气和,1
祥,1
非法的,-1
饿昏,-1
大大方方,1
没有考虑,-1
毫不客气,-1
使服从,-1
驯化,-1
头号,1
拜请,1
自愿,1
深望,1
狡黠,-1
倜傥不群,1
绌,-1
有价值的人,1
嘲弄的物件,-1
夷平,-1
大惑,-1
五彩斑斓,1
自咎,-1
温文尔雅,1
嫣红,1
红装,1
兴奋,1
艳,1
烁亮,1
空虚,-1
训练有素,1
心浮,-1
艰苦奋斗,1
谦卑,1
呈文,1
不能想像的,-1
抹去,-1
耐性,1
背后,-1
热热闹闹,1
相中,1
切望,1
高性能,1
不开化,-1
济,1
梦魇,-1
使凉快,1
值得尊重的,1
整整齐齐,1
嶙嶙,-1
毛头毛脑,-1
心灵美,1
风谊,1
脱离,-1
邋邋遢遢,-1
笨伯,-1
忠心,1
轻盈,1
阔气,-1
准期,1
杠上,-1
享受,1
不熟悉,-1
慨,1
